filename,concept,start_time,start_sec,duration_sec,offset,csv_start_sec
JBIL_057_A_bone_Kalh01.wav,bone,0:33:21.780,2001.78,0.677,884.0,1117.78
JBIL_058_A_blood_Kalh01.wav,blood,0:33:34.236,2014.236,0.623,884.0,1130.236
JBIL_059_A_urine_Kalh01.wav,urine,0:33:59.458,2039.458,0.541,884.0,1155.458
JBIL_059_B_urine_Kalh01.wav,urine,0:34:39.000,2079.0,0.768,884.0,1195.0
JBIL_060_A_heart_Kalh01.wav,heart,0:34:46.774,2086.774,0.795,884.0,1202.774
JBIL_060_B_heart_Kalh01.wav,heart,0:35:02.764,2102.764,0.56,884.0,1218.764
JBIL_061_A_liver_Kalh01.wav,liver,0:36:02.806,2162.806,0.704,884.0,1278.806
JBIL_061_B_liver_Kalh01.wav,liver,0:36:09.537,2169.537,0.749,884.0,1285.537
JBIL_062_A_person_Kalh01.wav,person,0:37:58.000,2278.0,0.79,884.0,1394.0
JBIL_063_A_man_Kalh01.wav,man,0:38:28.613,2308.613,0.722,884.0,1424.613
JBIL_064_A_husband_Kalh01.wav,husband,0:39:00.473,2340.473,0.795,884.0,1456.473
JBIL_065_A_woman_Kalh01.wav,woman,0:39:08.383,2348.383,0.616,884.0,1464.383
JBIL_065_B_woman_Kalh01.wav,woman,0:39:47.749,2387.749,0.984,884.0,1503.749
JBIL_066_A_wife_Kalh01.wav,wife,0:40:13.302,2413.302,0.912,884.0,1529.302
JBIL_067_A_child_Kalh01.wav,child,0:40:20.574,2420.574,0.699,884.0,1536.574
JBIL_068_A_boy_Kalh01.wav,boy,0:40:29.342,2429.342,0.5,884.0,1545.342
JBIL_069_A_son_Kalh01.wav,son,0:40:41.518,2441.518,0.5,884.0,1557.518
JBIL_070_A_girl_Kalh01.wav,girl,0:40:51.140,2451.14,0.563,884.0,1567.14
JBIL_071_A_daughter_Kalh01.wav,daughter,0:40:57.443,2457.443,0.5,884.0,1573.443
JBIL_072_A_father_Kalh01.wav,father,0:41:05.434,2465.434,0.672,884.0,1581.434
JBIL_073_A_mother_Kalh01.wav,mother,0:41:21.350,2481.35,0.65,884.0,1597.35
JBIL_074_A_brother_Kalh01.wav,brother,0:41:35.196,2495.196,0.74,884.0,1611.196
JBIL_075_A_sister_Kalh01.wav,sister,0:41:40.882,2500.882,0.55,884.0,1616.882
JBIL_076_A_groom_Kalh01.wav,groom,0:42:12.549,2532.549,0.801,884.0,1648.549
JBIL_077_A_bride_Kalh01.wav,bride,0:42:24.409,2544.409,0.59,884.0,1660.409
JBIL_077_B_bride_Kalh01.wav,bride,0:42:43.495,2563.495,0.504,884.0,1679.495
JBIL_078_A_name_Kalh01.wav,name,0:43:32.345,2612.345,0.5,884.0,1728.345
JBIL_079_A_dog_Kalh01.wav,dog,0:43:40.475,2620.475,0.658,884.0,1736.475
JBIL_079_B_dog_Kalh01.wav,dog,0:43:57.353,2637.353,0.646,884.0,1753.353
JBIL_080_A_cat_Kalh01.wav,cat,0:44:49.679,2689.679,0.5,884.0,1805.679
JBIL_081_A_horn_cow_Kalh01.wav,horn (cow),0:45:03.284,2703.284,0.584,884.0,1819.284
JBIL_082_A_tail_Kalh01.wav,tail,0:45:12.000,2712.0,0.591,884.0,1828.0
JBIL_083_A_claw_Kalh01.wav,claw,0:45:25.684,2725.684,0.815,884.0,1841.684
JBIL_083_B_claw_Kalh01.wav,claw,0:46:19.766,2779.766,0.923,884.0,1895.766
JBIL_084_A_feather_Kalh01.wav,feather,0:47:56.317,2876.317,0.611,884.0,1992.317
JBIL_085_A_wing_Kalh01.wav,wing,0:48:07.656,2887.656,0.631,884.0,2003.656
JBIL_086_A_lion_Kalh01.wav,lion,0:48:22.000,2902.0,0.64,884.0,2018.0
JBIL_087_A_wolf_Kalh01.wav,wolf,0:48:48.353,2928.353,0.5,884.0,2044.353
JBIL_088_A_fox_Kalh01.wav,fox,0:49:03.253,2943.253,0.584,884.0,2059.253
JBIL_089_A_snake_Kalh01.wav,snake,0:49:13.000,2953.0,0.553,884.0,2069.0
JBIL_090_A_worm_Kalh01.wav,worm,0:49:20.863,2960.863,0.536,884.0,2076.863
JBIL_091_A_fish_Kalh01.wav,fish,0:49:53.401,2993.401,0.598,884.0,2109.401
JBIL_092_A_bird_Kalh01.wav,bird,0:51:10.468,3070.468,0.706,884.0,2186.468
JBIL_092_B_bird_Kalh01.wav,bird,0:51:23.816,3083.816,0.835,884.0,2199.816
JBIL_093_A_ant_Kalh01.wav,ant,0:52:30.447,3150.447,0.828,884.0,2266.447
